year,month,day,ausleihen,subs,subrate,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph
2016,8,29,372,306,0.7891494211719776,0.0,0.0,1.0,27.0,0.06999999999999999,61.6,12.8
2016,8,30,428,375,0.8646675279213312,0.0,1.0,1.0,24.5,0.0,64.6,8.05
2016,8,31,364,321,0.8831396351717207,0.0,2.0,1.0,22.818181818181817,0.013636363636363636,83.4090909090909,10.045454545454545
2016,9,1,246,200,0.8339945998748176,0.0,3.0,1.0,23.05263157894737,1.1210526315789473,76.3157894736842,7.157894736842105
2016,9,2,473,332,0.7348050872428076,0.0,4.0,1.0,22.75,0.03,58.4,11.95
2016,9,3,413,217,0.5880141879585958,0.0,5.0,0.0,20.789473684210527,0.0,69.89473684210526,17.210526315789473
2016,9,4,548,223,0.40198982800502886,0.0,6.0,0.0,21.63157894736842,0.0,61.26315789473684,15.105263157894736
2016,9,5,483,294,0.6325236510294485,0.0,0.0,1.0,22.55,0.0,60.35,18.45
2016,9,6,373,319,0.7225931505565373,0.0,1.0,1.0,23.05,0.005,70.5,24.75
2016,9,7,432,355,0.8361792422273469,0.0,2.0,1.0,24.2,0.025,76.85,13.3
2016,9,8,474,384,0.8362722651111448,0.0,3.0,1.0,25.90909090909091,0.02727272727272728,77.5909090909091,8.181818181818182
2016,9,9,378,295,0.7912439251091284,0.0,4.0,1.0,26.9,1.425,76.8,6.95
2016,9,10,438,267,0.6544721414935731,0.0,5.0,0.0,26.80952380952381,0.5619047619047619,76.04761904761905,13.80952380952381
2016,9,11,548,373,0.7818952344652219,0.0,6.0,0.0,23.61904761904762,0.05238095238095238,63.142857142857146,18.904761904761905
2016,9,12,426,357,0.7833287547705023,0.0,0.0,1.0,21.636363636363637,0.0,60.95454545454545,10.409090909090908
2016,9,13,486,421,0.8039481973306547,0.0,1.0,1.0,22.571428571428573,0.0,69.38095238095238,13.476190476190476
2016,9,14,406,366,0.9027059448094702,0.0,2.0,1.0,24.6,0.005,63.85,12.25
2016,9,15,532,448,0.8084294193208776,0.0,3.0,1.0,19.761904761904763,0.009523809523809525,59.23809523809524,12.095238095238095
2016,9,16,493,380,0.7679746392211174,0.0,4.0,1.0,19.666666666666668,0.0,64.04761904761905,10.0
2016,9,17,549,339,0.733745767456863,0.0,5.0,0.0,20.857142857142858,0.0,72.28571428571429,12.333333333333334
2016,9,18,437,270,0.6734762696862916,0.0,6.0,0.0,23.57894736842105,0.34736842105263155,82.26315789473684,12.68421052631579
2016,9,19,194,170,0.916556354983465,0.0,0.0,1.0,21.65,1.375,92.75,6.05
2016,9,20,478,391,0.8164634086618507,0.0,1.0,1.0,24.2,0.0,82.8,5.95
2016,9,21,482,428,0.8833378325376645,0.0,2.0,1.0,23.954545454545453,0.0,61.5,7.7272727272727275
2016,9,22,521,431,0.8006270222782955,0.0,3.0,1.0,24.3,0.0,60.45,7.8
2016,9,23,483,378,0.8161444203088379,0.0,4.0,1.0,23.714285714285715,0.004761904761904762,66.42857142857143,7.666666666666667
2016,9,24,464,289,0.698469567247072,0.0,5.0,0.0,18.210526315789473,0.06315789473684211,57.8421052631579,13.68421052631579
2016,9,25,488,330,0.7685913003000591,0.0,6.0,0.0,18.36842105263158,0.0,45.73684210526316,6.2631578947368425
2016,9,26,418,353,0.8230490794291824,0.0,0.0,1.0,18.789473684210527,0.0,59.26315789473684,15.789473684210526
2016,9,27,466,392,0.8511425535587198,0.0,1.0,1.0,21.27777777777778,0.30000000000000004,71.61111111111111,7.833333333333333
2016,9,28,408,379,0.9194707577039166,0.0,2.0,1.0,17.36842105263158,0.010526315789473684,78.63157894736842,22.105263157894736
2016,9,29,300,271,0.9093677837144055,0.0,3.0,1.0,16.210526315789473,0.06842105263157895,76.3157894736842,26.105263157894736
2016,9,30,87,78,0.9226817042606517,0.0,4.0,1.0,15.052631578947368,0.30526315789473685,85.94736842105263,28.473684210526315
2016,10,1,255,183,0.706274981010683,0.0,5.0,0.0,15.444444444444445,0.2833333333333333,86.27777777777777,18.666666666666668
2016,10,2,298,197,0.6940391085127927,0.0,6.0,0.0,15.947368421052632,0.0,86.15789473684211,5.7368421052631575
2016,10,3,401,334,0.8132377914320446,0.0,0.0,1.0,18.736842105263158,0.15263157894736842,77.52631578947368,5.0
2016,10,4,389,336,0.7961049703559906,0.0,1.0,1.0,16.6,0.16999999999999998,78.75,15.65
2016,10,5,480,417,0.8674319301792718,0.0,2.0,1.0,17.42105263157895,0.0,69.05263157894737,9.631578947368421
2016,10,6,462,390,0.8411063263065772,0.0,3.0,1.0,20.05,0.0,71.95,5.6
2016,10,7,475,371,0.8243677245004092,0.0,4.0,1.0,19.142857142857142,0.0,72.76190476190476,7.857142857142857
2016,10,8,216,130,0.6451767713627297,0.0,5.0,0.0,18.235294117647058,0.7705882352941177,87.58823529411765,6.529411764705882
2016,10,9,106,83,0.8081829790739825,0.0,6.0,0.0,13.117647058823529,1.1235294117647059,82.6470588235294,25.352941176470587
2016,10,10,368,273,0.7859526305835578,1.0,0.0,0.0,12.842105263157896,0.0,53.8421052631579,16.68421052631579
2016,10,11,380,307,0.8443059051862951,0.0,1.0,1.0,12.95,0.0,61.05,8.1
2016,10,12,362,316,0.8789580250525391,0.0,2.0,1.0,15.421052631578947,0.0,73.84210526315789,8.473684210526315
2016,10,13,353,308,0.8849117304264362,0.0,3.0,1.0,15.65,0.0,75.25,15.25
2016,10,14,375,311,0.7979964479964481,0.0,4.0,1.0,13.047619047619047,0.0,56.19047619047619,9.952380952380953
2016,10,15,434,246,0.6760502816035664,0.0,5.0,0.0,15.210526315789474,0.0,64.57894736842105,10.842105263157896
2016,10,16,392,244,0.6968820027521347,0.0,6.0,0.0,16.68421052631579,0.0,76.89473684210526,15.105263157894736
2016,10,17,463,395,0.8386613950671313,0.0,0.0,1.0,20.333333333333332,0.01904761904761905,79.28571428571429,10.571428571428571
2016,10,18,501,433,0.8759228263088236,0.0,1.0,1.0,21.333333333333332,0.004761904761904762,78.61904761904762,16.523809523809526
2016,10,19,482,396,0.8441784825120712,0.0,2.0,1.0,21.0,0.0,74.66666666666667,10.904761904761905
2016,10,20,377,328,0.8734008620162234,0.0,3.0,1.0,18.952380952380953,0.0,80.71428571428571,16.61904761904762
2016,10,21,250,234,0.9644336348637425,0.0,4.0,1.0,19.166666666666668,0.24444444444444446,92.66666666666667,7.888888888888889
2016,10,22,95,74,0.8207417582417582,0.0,5.0,0.0,9.0,0.44375000000000003,77.0,32.5
2016,10,23,270,182,0.767698038774507,0.0,6.0,0.0,12.555555555555555,0.011111111111111112,64.27777777777777,24.11111111111111
2016,10,24,323,286,0.8616454561032678,0.0,0.0,1.0,11.333333333333334,0.09444444444444444,68.5,22.555555555555557
2016,10,25,230,216,0.9260458563767386,0.0,1.0,1.0,8.666666666666666,0.0,59.05555555555556,21.88888888888889
2016,10,26,255,222,0.8379149818517687,0.0,2.0,1.0,7.235294117647059,0.0,52.88235294117647,13.823529411764707
2016,10,27,83,79,0.9197530864197532,0.0,3.0,1.0,9.555555555555555,1.0777777777777777,84.27777777777777,16.555555555555557
2016,10,28,217,198,0.9139059770638718,0.0,4.0,1.0,7.421052631578948,0.0,72.89473684210526,26.263157894736842
2016,10,29,254,171,0.7570617916675854,0.0,5.0,0.0,13.6875,0.0,69.8125,17.5
2016,10,30,315,211,0.7286284313266966,0.0,6.0,0.0,17.05263157894737,0.15263157894736842,84.47368421052632,12.368421052631579
2016,10,31,287,238,0.8168572913154957,0.0,0.0,1.0,9.526315789473685,0.0,66.36842105263158,12.736842105263158
2016,11,1,317,289,0.9104691315299105,0.0,1.0,1.0,11.68421052631579,0.0,71.36842105263158,10.0
2016,11,2,423,355,0.84299002846645,0.0,2.0,1.0,15.68421052631579,0.0,84.0,10.842105263157896
2016,11,3,323,294,0.8587336915881822,0.0,3.0,1.0,16.38095238095238,0.0,77.71428571428571,18.904761904761905
2016,11,4,323,258,0.8464110551474261,0.0,4.0,1.0,11.263157894736842,0.0,61.78947368421053,18.105263157894736
2016,11,5,306,202,0.7726953136018321,0.0,5.0,0.0,12.333333333333334,0.0,72.11111111111111,13.833333333333334
2016,11,6,215,158,0.7906409936247959,0.0,6.0,0.0,10.5,0.0,63.111111111111114,21.22222222222222
2016,11,7,248,225,0.8912717811039466,0.0,0.0,1.0,9.263157894736842,0.0,57.78947368421053,11.578947368421053
2016,11,8,328,286,0.8336448596175412,0.0,1.0,1.0,13.3,0.0,53.2,8.05
2016,11,9,145,144,0.9952153110047848,0.0,2.0,1.0,11.736842105263158,0.18421052631578946,80.94736842105263,12.736842105263158
2016,11,10,251,229,0.9122947743690777,0.0,3.0,1.0,9.210526315789474,0.0,63.10526315789474,15.894736842105264
2016,11,11,227,186,0.8276237350540756,1.0,4.0,0.0,9.210526315789474,0.0,60.578947368421055,28.42105263157895
2016,11,12,189,136,0.8277142167713102,0.0,5.0,0.0,6.470588235294118,0.0,56.88235294117647,14.705882352941176
2016,11,13,217,161,0.7693266220515356,0.0,6.0,0.0,9.588235294117647,0.0,55.94117647058823,16.705882352941178
2016,11,14,220,201,0.8664203624987938,0.0,0.0,1.0,11.555555555555555,0.0,45.833333333333336,9.11111111111111
2016,11,15,92,91,0.9951923076923077,0.0,1.0,1.0,8.875,1.24375,85.125,17.375
2016,11,16,269,245,0.9247711499027288,0.0,2.0,1.0,10.631578947368421,0.0,75.63157894736842,15.210526315789474
2016,11,17,280,253,0.899818010936432,0.0,3.0,1.0,11.894736842105264,0.0,75.57894736842105,14.68421052631579
2016,11,18,292,265,0.9219956943641153,0.0,4.0,1.0,14.095238095238095,0.0,68.80952380952381,6.809523809523809
2016,11,19,290,197,0.7300961179908548,0.0,5.0,0.0,12.523809523809524,0.05238095238095238,80.71428571428571,13.952380952380953
2016,11,20,50,50,1.0,0.0,6.0,0.0,4.083333333333333,0.05000000000000001,72.33333333333333,36.416666666666664
2016,11,21,119,116,0.9803418803418804,0.0,0.0,1.0,3.0555555555555554,0.0,63.72222222222222,32.72222222222222
2016,11,22,136,132,0.977671451355662,0.0,1.0,1.0,2.8421052631578947,0.0,65.6842105263158,27.36842105263158
2016,11,23,162,153,0.9595535714285715,0.0,2.0,1.0,3.7,0.005,65.35,13.2
2016,11,24,61,37,0.738095238095238,1.0,3.0,0.0,7.666666666666667,0.020000000000000004,75.0,9.333333333333334
2016,11,25,123,86,0.7146491228070175,0.0,4.0,1.0,7.95,0.015000000000000003,85.8,4.6
2016,11,26,119,74,0.7165384615384616,0.0,5.0,0.0,7.05,0.02,77.2,15.9
2016,11,27,123,97,0.8272556390977444,0.0,6.0,0.0,5.947368421052632,0.0,72.3157894736842,18.0
2016,11,28,225,206,0.9165991902834008,0.0,0.0,1.0,7.842105263157895,0.0,68.36842105263158,10.31578947368421
2016,11,29,54,54,1.0,0.0,1.0,1.0,12.375,1.90625,93.4375,16.5
2016,11,30,116,116,1.0,0.0,2.0,1.0,11.764705882352942,1.0,93.11764705882354,12.941176470588236
2016,12,1,200,189,0.9471055451447609,0.0,3.0,1.0,8.555555555555555,0.05,75.05555555555556,23.61111111111111
2016,12,2,205,183,0.9121603027175782,0.0,4.0,1.0,6.368421052631579,0.0,73.21052631578948,24.68421052631579
2016,12,3,152,110,0.7801583601583602,0.0,5.0,0.0,5.533333333333333,0.0,68.4,25.4
2016,12,4,128,108,0.9164278371195025,0.0,6.0,0.0,4.764705882352941,0.0,64.41176470588235,12.294117647058824
2016,12,5,155,143,0.9266106442577031,0.0,0.0,1.0,6.117647058823529,0.21764705882352942,81.47058823529412,14.882352941176471
2016,12,6,144,135,0.9398926237161531,0.0,1.0,1.0,5.764705882352941,0.4176470588235294,76.52941176470588,15.647058823529411
2016,12,7,185,174,0.9359385232222602,0.0,2.0,1.0,6.352941176470588,0.03529411764705883,82.88235294117646,7.9411764705882355
2016,12,8,162,158,0.9838056680161944,0.0,3.0,1.0,3.6842105263157894,0.0,68.05263157894737,19.473684210526315
2016,12,9,118,113,0.9451127819548871,0.0,4.0,1.0,1.105263157894737,0.0,57.526315789473685,26.31578947368421
2016,12,10,94,82,0.916083916083916,0.0,5.0,0.0,0.23529411764705882,0.0,58.94117647058823,16.529411764705884
2016,12,11,57,53,0.9345238095238095,0.0,6.0,0.0,0.9285714285714286,0.03571428571428571,57.357142857142854,8.642857142857142
2016,12,12,114,109,0.9240465416936005,0.0,0.0,1.0,4.647058823529412,0.7470588235294118,87.47058823529412,18.88235294117647
2016,12,13,151,146,0.9619708994708994,0.0,1.0,1.0,3.5555555555555554,0.0,69.55555555555556,7.833333333333333
2016,12,14,137,136,0.9888888888888889,0.0,2.0,1.0,1.8333333333333333,0.0,69.22222222222223,17.444444444444443
2016,12,15,81,80,0.9925925925925926,0.0,3.0,1.0,-5.0,0.0,49.13333333333333,37.4
2016,12,16,90,90,1.0,0.0,4.0,1.0,-4.388888888888889,0.0,47.05555555555556,15.222222222222221
2016,12,17,27,25,0.9772727272727273,0.0,5.0,0.0,1.8181818181818181,0.8090909090909091,90.9090909090909,12.545454545454545
2016,12,18,66,60,0.9023109243697479,0.0,6.0,0.0,5.9411764705882355,0.21764705882352942,86.29411764705883,25.41176470588235
2016,12,19,114,102,0.9292717086834734,0.0,0.0,1.0,-2.764705882352941,0.0,55.35294117647059,12.647058823529411
2016,12,20,108,107,0.9894736842105264,0.0,1.0,1.0,-1.3157894736842106,0.0,48.63157894736842,9.157894736842104
2016,12,21,112,103,0.9253086419753086,0.0,2.0,1.0,1.6666666666666667,0.0,62.0,10.38888888888889
2016,12,22,134,125,0.9530092592592594,0.0,3.0,1.0,4.055555555555555,0.0,72.94444444444444,18.944444444444443
2016,12,23,106,99,0.9670868347338936,0.0,4.0,1.0,4.0588235294117645,0.0,76.70588235294117,12.941176470588236
2016,12,24,32,30,0.9166666666666667,0.0,5.0,0.0,4.714285714285714,1.0142857142857142,88.42857142857143,15.785714285714286
2016,12,25,81,47,0.7313034188034189,1.0,6.0,0.0,5.384615384615385,0.0,75.76923076923077,14.23076923076923
2016,12,26,42,32,0.7967032967032968,1.0,0.0,0.0,6.153846153846154,0.015384615384615385,85.84615384615384,13.846153846153847
2016,12,27,142,107,0.8343005952380953,0.0,1.0,1.0,9.625,0.16875,82.75,18.625
2016,12,28,89,69,0.7984375,0.0,2.0,1.0,2.875,0.0,63.9375,13.75
2016,12,29,25,24,0.9583333333333334,0.0,3.0,1.0,3.75,1.3,86.125,21.75
2016,12,30,77,66,0.908703481392557,0.0,4.0,1.0,1.8571428571428572,0.03571428571428571,71.42857142857143,26.642857142857142
2016,12,31,66,53,0.828645560788418,0.0,5.0,0.0,3.5714285714285716,0.03571428571428571,63.142857142857146,26.571428571428573
2017,1,1,100,80,0.8507823004063606,1.0,6.0,0.0,5.928571428571429,0.04285714285714286,72.64285714285714,11.5
2017,1,2,31,30,0.9743589743589743,0.0,0.0,1.0,3.8461538461538463,0.13846153846153847,81.0,16.153846153846153
2017,1,3,61,61,1.0,0.0,1.0,1.0,6.0,0.6375,94.5,21.125
2017,1,4,170,165,0.9704545454545455,0.0,2.0,1.0,6.0,0.0,77.4375,24.5625
2017,1,5,106,105,0.9803921568627452,0.0,3.0,1.0,-0.7647058823529411,0.0,46.88235294117647,17.529411764705884
2017,1,6,70,70,1.0,0.0,4.0,1.0,-1.3333333333333333,0.02666666666666667,55.4,13.333333333333334
2017,1,7,17,17,1.0,0.0,5.0,0.0,-5.666666666666667,0.3777777777777778,86.44444444444444,22.11111111111111
2017,1,8,21,21,1.0,0.0,6.0,0.0,-6.4,0.030000000000000006,72.4,26.1
2017,1,9,59,59,1.0,0.0,0.0,1.0,-7.117647058823529,0.0,73.6470588235294,11.117647058823529
2017,1,10,88,86,0.9846889952153111,0.0,1.0,1.0,0.47368421052631576,0.0,77.94736842105263,15.578947368421053
2017,1,11,142,137,0.9503213049925854,0.0,2.0,1.0,5.882352941176471,0.40588235294117647,93.05882352941177,13.470588235294118
2017,1,12,204,193,0.9620846989268041,0.0,3.0,1.0,12.736842105263158,0.2421052631578947,90.0,22.842105263157894
2017,1,13,153,137,0.9045337301587301,0.0,4.0,1.0,4.4,0.0,72.05,22.25
2017,1,14,57,51,0.9010989010989011,0.0,5.0,0.0,-0.42857142857142855,0.14285714285714285,66.64285714285714,6.0
2017,1,15,80,68,0.9097222222222222,0.0,6.0,0.0,1.6875,0.0,66.5625,12.0625
2017,1,16,99,76,0.8224747474747475,1.0,0.0,0.0,1.5625,0.0,64.3125,9.1875
2017,1,17,74,73,0.9821428571428571,0.0,1.0,1.0,3.642857142857143,0.32857142857142857,85.21428571428571,8.642857142857142
2017,1,18,126,119,0.9309523809523809,0.0,2.0,1.0,3.7222222222222223,0.044444444444444446,90.61111111111111,11.222222222222221
2017,1,19,164,153,0.9376696832579186,0.0,3.0,1.0,5.529411764705882,0.0,82.76470588235294,11.705882352941176
2017,1,20,106,103,0.974779541446208,0.0,4.0,1.0,4.833333333333333,0.044444444444444446,85.44444444444444,8.055555555555555
2017,1,21,122,104,0.9243742368742368,0.0,5.0,0.0,7.722222222222222,0.0,91.83333333333333,8.11111111111111
2017,1,22,86,68,0.7674679487179488,0.0,6.0,0.0,7.5625,0.0125,91.75,13.875
2017,1,23,57,57,1.0,0.0,0.0,1.0,3.7857142857142856,0.7857142857142857,84.0,39.0
2017,1,24,33,33,1.0,0.0,1.0,1.0,3.111111111111111,1.6777777777777778,88.66666666666667,31.333333333333332
2017,1,25,168,157,0.9483336769051055,0.0,2.0,1.0,4.857142857142857,0.004761904761904762,82.0,17.285714285714285
2017,1,26,119,111,0.9631062951496387,0.0,3.0,1.0,6.0,0.37058823529411766,80.6470588235294,20.176470588235293
2017,1,27,112,107,0.9624060150375939,0.0,4.0,1.0,3.0526315789473686,0.010526315789473684,71.21052631578948,27.68421052631579
2017,1,28,96,76,0.8581930415263748,0.0,5.0,0.0,1.8333333333333333,0.0,63.0,20.22222222222222
2017,1,29,95,83,0.9237373737373737,0.0,6.0,0.0,2.3529411764705883,0.0,58.1764705882353,14.529411764705882
2017,1,30,113,111,0.9901960784313725,0.0,0.0,1.0,0.23529411764705882,0.0,49.294117647058826,16.764705882352942
2017,1,31,88,88,1.0,0.0,1.0,1.0,-1.0588235294117647,0.15294117647058825,77.23529411764706,7.823529411764706
2017,2,1,121,116,0.974074074074074,1.0,2.0,0.0,3.8333333333333335,0.005555555555555556,77.83333333333333,18.72222222222222
2017,2,2,119,110,0.9326038159371492,0.0,3.0,1.0,2.1666666666666665,0.0,68.22222222222223,18.72222222222222
2017,2,3,114,101,0.9069094304388422,0.0,4.0,1.0,-1.2352941176470589,0.0,50.88235294117647,17.58823529411765
2017,2,4,65,58,0.9190476190476191,0.0,5.0,0.0,-1.75,0.0,45.0,18.875
2017,2,5,64,59,0.967003367003367,0.0,6.0,0.0,2.7333333333333334,0.0,58.733333333333334,18.266666666666666
2017,2,6,133,130,0.9841269841269842,0.0,0.0,1.0,4.176470588235294,0.0,69.29411764705883,10.176470588235293
2017,2,7,74,74,1.0,0.0,1.0,1.0,3.764705882352941,0.1411764705882353,93.41176470588235,12.235294117647058
2017,2,8,218,203,0.947459114959115,0.0,2.0,1.0,9.277777777777779,0.11666666666666667,84.38888888888889,13.61111111111111
2017,2,10,19,19,1.0,0.0,4.0,1.0,-2.6,0.0,82.2,19.4
2017,2,11,28,26,0.9583333333333334,0.0,5.0,0.0,3.75,0.0,92.25,7.833333333333333
2017,2,12,16,16,1.0,0.0,6.0,0.0,0.8181818181818182,0.881818181818182,95.63636363636364,18.363636363636363
2017,2,13,76,74,0.9846153846153847,0.0,0.0,1.0,-0.3076923076923077,0.0,80.61538461538461,35.69230769230769
2017,2,14,101,99,0.9921568627450981,0.0,1.0,1.0,1.3529411764705883,0.0,75.94117647058823,13.352941176470589
2017,2,15,122,121,0.995798319327731,0.0,2.0,1.0,3.5294117647058822,0.1411764705882353,82.58823529411765,16.41176470588235
2017,2,16,99,98,0.9803921568627452,0.0,3.0,1.0,-0.6470588235294118,0.0,67.17647058823529,29.470588235294116
2017,2,17,106,96,0.9313725490196079,0.0,4.0,1.0,1.1176470588235294,0.0,65.58823529411765,18.176470588235293
2017,2,18,240,166,0.8047922736541663,0.0,5.0,0.0,7.666666666666667,0.0,73.05555555555556,17.5
2017,2,19,335,229,0.8039900536540322,0.0,6.0,0.0,10.833333333333334,0.0,82.61111111111111,13.5
2017,2,20,179,136,0.7980248917748918,1.0,0.0,0.0,6.5,0.0,67.1875,17.25
2017,2,21,121,114,0.960849358974359,0.0,1.0,1.0,4.3,0.0,69.6,12.45
2017,2,22,156,141,0.9323669360955672,0.0,2.0,1.0,8.421052631578947,0.0,80.10526315789474,7.315789473684211
2017,2,23,240,206,0.854292888484065,0.0,3.0,1.0,10.75,0.06999999999999999,90.55,10.9
2017,2,24,346,268,0.8552213062413688,0.0,4.0,1.0,13.047619047619047,0.047619047619047616,88.66666666666667,16.714285714285715
2017,2,25,305,220,0.7519667956248839,0.0,5.0,0.0,11.6,0.27,89.25,19.6
2017,2,26,125,103,0.9088659802327622,0.0,6.0,0.0,3.176470588235294,0.023529411764705882,57.88235294117647,21.176470588235293
2017,2,27,158,149,0.9641480523833464,0.0,0.0,1.0,6.222222222222222,0.0,63.05555555555556,14.61111111111111
2017,2,28,211,192,0.8992640916015529,0.0,1.0,1.0,9.631578947368421,0.0,80.73684210526316,10.210526315789474
2017,3,1,190,181,0.9311145510835913,0.0,2.0,1.0,14.421052631578947,0.37368421052631584,87.84210526315789,21.894736842105264
2017,3,2,117,112,0.9625350140056022,0.0,3.0,1.0,3.9411764705882355,0.0058823529411764705,59.05882352941177,31.529411764705884
2017,3,3,115,105,0.9021327829377366,0.0,4.0,1.0,0.47058823529411764,0.023529411764705882,43.23529411764706,24.647058823529413
2017,3,4,54,50,0.9498168498168499,0.0,5.0,0.0,-3.8461538461538463,0.0,37.30769230769231,32.38461538461539
2017,3,5,55,49,0.920952380952381,0.0,6.0,0.0,-1.7333333333333334,0.0,22.6,14.333333333333334
2017,3,6,133,124,0.9431034482758621,0.0,0.0,1.0,2.1,0.0,47.3,9.65
2017,3,7,129,125,0.9808590102707749,0.0,1.0,1.0,8.352941176470589,0.35294117647058826,91.94117647058823,12.470588235294118
2017,3,8,222,205,0.8783445941491701,0.0,2.0,1.0,9.421052631578947,0.05789473684210527,67.05263157894737,20.68421052631579
2017,3,9,202,183,0.9367709045340624,0.0,3.0,1.0,8.894736842105264,0.0,57.68421052631579,21.42105263157895
2017,3,10,64,64,1.0,0.0,4.0,1.0,-0.5625,0.66875,81.9375,22.75
2017,3,11,48,45,0.967948717948718,0.0,5.0,0.0,-5.615384615384615,0.06923076923076923,73.61538461538461,25.153846153846153
2017,3,12,54,53,0.9888888888888889,0.0,6.0,0.0,-4.733333333333333,0.0,67.66666666666667,23.066666666666666
2017,3,13,106,103,0.9625,0.0,0.0,1.0,-2.1875,0.0125,60.3125,9.125
2017,3,17,81,74,0.9254901960784314,0.0,4.0,1.0,0.8823529411764706,0.0,88.0,16.176470588235293
2017,3,18,12,12,1.0,0.0,5.0,0.0,2.625,0.1125,89.625,17.0
2017,3,19,99,84,0.8551870748299321,0.0,6.0,0.0,2.5714285714285716,0.0,85.0,17.5
2017,3,20,136,129,0.9146177896177896,0.0,0.0,1.0,4.5,0.0,79.88888888888889,13.0
2017,3,21,204,182,0.8942530674608714,0.0,1.0,1.0,7.368421052631579,0.01578947368421053,81.05263157894737,9.947368421052632
2017,3,22,98,90,0.9328808446455505,0.0,2.0,1.0,-2.0588235294117645,0.0,61.705882352941174,33.8235294117647
2017,3,23,107,104,0.9639423076923077,0.0,3.0,1.0,1.3125,0.0,49.5,11.625
2017,3,24,159,146,0.9421351424060403,0.0,4.0,1.0,7.055555555555555,0.0,72.77777777777777,17.944444444444443
2017,3,25,233,157,0.784103389919186,0.0,5.0,0.0,7.8125,0.41875,91.5,11.8125
2017,3,26,95,73,0.8073917748917749,0.0,6.0,0.0,4.066666666666666,0.11333333333333334,88.8,16.866666666666667
2017,3,27,140,131,0.9543378496503496,0.0,0.0,1.0,8.5,0.425,92.8125,4.4375
2017,3,28,73,70,0.9727941176470589,0.0,1.0,1.0,6.588235294117647,0.8294117647058823,94.3529411764706,12.882352941176471
2017,3,29,244,218,0.9243709270720765,0.0,2.0,1.0,7.611111111111111,0.07222222222222223,74.0,17.0
2017,3,30,181,164,0.9226190476190477,0.0,3.0,1.0,6.35,0.07999999999999999,65.7,10.35
2017,3,31,25,25,1.0,0.0,4.0,1.0,4.916666666666667,2.5749999999999997,93.66666666666667,29.333333333333332
2017,4,1,87,80,0.9563311688311688,0.0,5.0,0.0,5.533333333333333,0.0,82.66666666666667,18.266666666666666
2017,4,2,341,215,0.6928799353245654,0.0,6.0,0.0,9.352941176470589,0.0,72.58823529411765,14.411764705882353
2017,4,3,281,247,0.8611841499997465,0.0,0.0,1.0,10.61111111111111,0.0,70.5,13.5
2017,4,4,150,148,0.9957264957264957,0.0,1.0,1.0,9.555555555555555,0.7944444444444445,93.11111111111111,10.166666666666666
2017,4,5,310,257,0.853495218181274,0.0,2.0,1.0,9.68421052631579,0.0,80.84210526315789,10.31578947368421
2017,4,6,87,83,0.8933333333333333,0.0,3.0,1.0,8.133333333333333,0.7266666666666667,94.13333333333334,21.266666666666666
2017,4,7,163,158,0.9789882956549624,1.0,4.0,0.0,6.055555555555555,0.03333333333333334,76.88888888888889,25.166666666666668
2017,4,8,212,158,0.8342891258951038,0.0,5.0,0.0,6.684210526315789,0.0,64.42105263157895,21.42105263157895
2017,4,9,402,272,0.6866638611951112,1.0,6.0,0.0,12.0625,0.0,60.9375,13.25
2017,4,10,388,315,0.754078679940749,0.0,0.0,1.0,14.3,0.0,67.95,16.45
2017,4,11,438,327,0.7920143729808089,0.0,1.0,1.0,17.473684210526315,0.0,77.89473684210526,11.842105263157896
2017,4,12,354,316,0.8271425072583194,0.0,2.0,1.0,15.35,0.21000000000000002,78.05,9.45
2017,4,13,357,282,0.8044760244386029,0.0,3.0,1.0,11.578947368421053,0.0,62.63157894736842,14.368421052631579
2017,4,14,372,213,0.704892530309197,0.0,4.0,1.0,11.761904761904763,0.0,61.0,8.666666666666666
2017,4,15,326,171,0.6120469685408113,0.0,5.0,0.0,13.0,0.0,74.73684210526316,15.894736842105264
2017,4,16,447,227,0.48260502167941066,0.0,6.0,0.0,20.22222222222222,0.1,70.83333333333333,19.333333333333332
2017,4,17,343,276,0.7307525440007381,0.0,0.0,1.0,16.166666666666668,0.011111111111111112,59.666666666666664,17.333333333333332
2017,4,18,325,276,0.8123881712423379,0.0,1.0,1.0,12.166666666666666,0.0,62.0,14.11111111111111
2017,4,19,230,212,0.8899431314027588,0.0,2.0,1.0,9.142857142857142,0.023809523809523808,78.28571428571429,17.238095238095237
2017,4,20,246,209,0.8442772935876384,0.0,3.0,1.0,13.333333333333334,0.09444444444444446,81.83333333333333,10.833333333333334
2017,4,21,208,186,0.9214709484064322,0.0,4.0,1.0,11.3,0.325,90.4,12.05
2017,4,22,286,157,0.5357903472654727,0.0,5.0,0.0,10.904761904761905,0.3190476190476191,83.9047619047619,9.904761904761905
2017,4,23,456,300,0.7046850284047067,0.0,6.0,0.0,12.055555555555555,0.0,68.22222222222223,10.166666666666666
2017,4,24,293,273,0.9393870417889066,0.0,0.0,1.0,11.263157894736842,0.010526315789473684,75.73684210526316,9.210526315789474
2017,4,25,67,63,0.9166666666666666,0.0,1.0,1.0,11.5,1.011111111111111,91.55555555555556,27.88888888888889
2017,4,26,190,181,0.9406891503743078,0.0,2.0,1.0,14.333333333333334,0.03888888888888889,89.5,8.88888888888889
2017,4,27,335,270,0.8344138697066733,0.0,3.0,1.0,14.894736842105264,0.0,86.89473684210526,11.736842105263158
